tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,ordering,region,language,types,attributes,isOriginalTitle,decennie,split_genres,averageRating,numVotes
tt0035423,movie,Kate & Leopold,Kate & Leopold,0,2001,118,"Comedy,Fantasy,Romance",11,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Comedy,6.4,86412.0
tt0035423,movie,Kate & Leopold,Kate & Leopold,0,2001,118,"Comedy,Fantasy,Romance",11,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Fantasy,6.4,86412.0
tt0035423,movie,Kate & Leopold,Kate & Leopold,0,2001,118,"Comedy,Fantasy,Romance",11,FR,\N,imdbDisplay,\N,0,de 2000 à 2010,Romance,6.4,86412.0
tt0042192,movie,All About Eve,All About Eve,0,1950,138,Drama,22,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,8.2,133389.0
tt0042332,movie,Cinderella,Cinderella,0,1950,74,"Animation,Family,Fantasy",56,FR,\N,\N,\N,0,de 1950 à 1960,Animation,7.3,165024.0
tt0042332,movie,Cinderella,Cinderella,0,1950,74,"Animation,Family,Fantasy",56,FR,\N,\N,\N,0,de 1950 à 1960,Family,7.3,165024.0
tt0042332,movie,Cinderella,Cinderella,0,1950,74,"Animation,Family,Fantasy",56,FR,\N,\N,\N,0,de 1950 à 1960,Fantasy,7.3,165024.0
tt0042546,movie,Harvey,Harvey,0,1950,104,"Comedy,Drama,Fantasy",22,FR,\N,\N,\N,0,de 1950 à 1960,Comedy,7.9,56618.0
tt0042546,movie,Harvey,Harvey,0,1950,104,"Comedy,Drama,Fantasy",22,FR,\N,\N,\N,0,de 1950 à 1960,Drama,7.9,56618.0
tt0042546,movie,Harvey,Harvey,0,1950,104,"Comedy,Drama,Fantasy",22,FR,\N,\N,\N,0,de 1950 à 1960,Fantasy,7.9,56618.0
tt0042876,movie,Rashomon,Rashômon,0,1950,88,"Crime,Drama,Mystery",45,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Crime,8.2,171723.0
tt0042876,movie,Rashomon,Rashômon,0,1950,88,"Crime,Drama,Mystery",45,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,8.2,171723.0
tt0042876,movie,Rashomon,Rashômon,0,1950,88,"Crime,Drama,Mystery",45,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Mystery,8.2,171723.0
tt0043014,movie,Sunset Blvd.,Sunset Blvd.,0,1950,110,"Drama,Film-Noir",52,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,8.4,225561.0
tt0043014,movie,Sunset Blvd.,Sunset Blvd.,0,1950,110,"Drama,Film-Noir",52,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Film-Noir,8.4,225561.0
tt0043265,movie,The African Queen,The African Queen,0,1951,105,"Adventure,Drama,Romance",1,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Adventure,7.7,80685.0
tt0043265,movie,The African Queen,The African Queen,0,1951,105,"Adventure,Drama,Romance",1,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,7.7,80685.0
tt0043265,movie,The African Queen,The African Queen,0,1951,105,"Adventure,Drama,Romance",1,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Romance,7.7,80685.0
tt0043274,movie,Alice in Wonderland,Alice in Wonderland,0,1951,75,"Adventure,Animation,Comedy",58,FR,\N,\N,\N,0,de 1950 à 1960,Adventure,7.3,146037.0
tt0043274,movie,Alice in Wonderland,Alice in Wonderland,0,1951,75,"Adventure,Animation,Comedy",58,FR,\N,\N,\N,0,de 1950 à 1960,Animation,7.3,146037.0
tt0043274,movie,Alice in Wonderland,Alice in Wonderland,0,1951,75,"Adventure,Animation,Comedy",58,FR,\N,\N,\N,0,de 1950 à 1960,Comedy,7.3,146037.0
tt0043456,movie,The Day the Earth Stood Still,The Day the Earth Stood Still,0,1951,92,"Drama,Sci-Fi",28,FR,\N,\N,reissue title,0,de 1950 à 1960,Drama,7.8,83344.0
tt0043456,movie,The Day the Earth Stood Still,The Day the Earth Stood Still,0,1951,92,"Drama,Sci-Fi",28,FR,\N,\N,reissue title,0,de 1950 à 1960,Sci-Fi,7.8,83344.0
tt0044079,movie,Strangers on a Train,Strangers on a Train,0,1951,101,"Crime,Drama,Film-Noir",30,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Crime,7.9,136265.0
tt0044079,movie,Strangers on a Train,Strangers on a Train,0,1951,101,"Crime,Drama,Film-Noir",30,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,7.9,136265.0
tt0044079,movie,Strangers on a Train,Strangers on a Train,0,1951,101,"Crime,Drama,Film-Noir",30,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Film-Noir,7.9,136265.0
tt0044081,movie,A Streetcar Named Desire,A Streetcar Named Desire,0,1951,122,Drama,45,FR,\N,\N,\N,0,de 1950 à 1960,Drama,7.9,110506.0
tt0044706,movie,High Noon,High Noon,0,1952,85,"Drama,Thriller,Western",31,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,8.0,106355.0
tt0044706,movie,High Noon,High Noon,0,1952,85,"Drama,Thriller,Western",31,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Thriller,8.0,106355.0
tt0044706,movie,High Noon,High Noon,0,1952,85,"Drama,Thriller,Western",31,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Western,8.0,106355.0
tt0044741,movie,Ikiru,Ikiru,0,1952,143,Drama,27,FR,\N,\N,\N,0,de 1950 à 1960,Drama,8.3,81029.0
tt0045152,movie,Singin' in the Rain,Singin' in the Rain,0,1952,103,"Comedy,Musical,Romance",50,FR,\N,\N,\N,0,de 1950 à 1960,Comedy,8.3,247367.0
tt0045152,movie,Singin' in the Rain,Singin' in the Rain,0,1952,103,"Comedy,Musical,Romance",50,FR,\N,\N,\N,0,de 1950 à 1960,Musical,8.3,247367.0
tt0045152,movie,Singin' in the Rain,Singin' in the Rain,0,1952,103,"Comedy,Musical,Romance",50,FR,\N,\N,\N,0,de 1950 à 1960,Romance,8.3,247367.0
tt0046183,movie,Peter Pan,Peter Pan,0,1953,77,"Adventure,Animation,Family",26,FR,\N,\N,reissue title,0,de 1950 à 1960,Adventure,7.3,144550.0
tt0046183,movie,Peter Pan,Peter Pan,0,1953,77,"Adventure,Animation,Family",26,FR,\N,\N,reissue title,0,de 1950 à 1960,Animation,7.3,144550.0
tt0046183,movie,Peter Pan,Peter Pan,0,1953,77,"Adventure,Animation,Family",26,FR,\N,\N,reissue title,0,de 1950 à 1960,Family,7.3,144550.0
tt0046250,movie,Roman Holiday,Roman Holiday,0,1953,118,"Comedy,Romance",38,FR,\N,\N,\N,0,de 1950 à 1960,Comedy,8.0,141653.0
tt0046250,movie,Roman Holiday,Roman Holiday,0,1953,118,"Comedy,Romance",38,FR,\N,\N,\N,0,de 1950 à 1960,Romance,8.0,141653.0
tt0046268,movie,The Wages of Fear,Le salaire de la peur,0,1953,131,"Adventure,Drama,Thriller",55,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Adventure,8.2,62798.0
tt0046268,movie,The Wages of Fear,Le salaire de la peur,0,1953,131,"Adventure,Drama,Thriller",55,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,8.2,62798.0
tt0046268,movie,The Wages of Fear,Le salaire de la peur,0,1953,131,"Adventure,Drama,Thriller",55,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Thriller,8.2,62798.0
tt0046359,movie,Stalag 17,Stalag 17,0,1953,120,"Comedy,Drama,War",39,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Comedy,8.0,56888.0
tt0046359,movie,Stalag 17,Stalag 17,0,1953,120,"Comedy,Drama,War",39,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,8.0,56888.0
tt0046359,movie,Stalag 17,Stalag 17,0,1953,120,"Comedy,Drama,War",39,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,War,8.0,56888.0
tt0046438,movie,Tokyo Story,Tôkyô monogatari,0,1953,136,Drama,35,FR,\N,\N,literal French title,0,de 1950 à 1960,Drama,8.2,63580.0
tt0046911,movie,Diabolique,Les diaboliques,0,1955,117,"Crime,Drama,Horror",8,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Crime,8.1,67105.0
tt0046911,movie,Diabolique,Les diaboliques,0,1955,117,"Crime,Drama,Horror",8,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,8.1,67105.0
tt0046911,movie,Diabolique,Les diaboliques,0,1955,117,"Crime,Drama,Horror",8,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Horror,8.1,67105.0
tt0046912,movie,Dial M for Murder,Dial M for Murder,0,1954,105,"Crime,Thriller",56,FR,\N,\N,\N,0,de 1950 à 1960,Crime,8.2,179440.0
tt0046912,movie,Dial M for Murder,Dial M for Murder,0,1954,105,"Crime,Thriller",56,FR,\N,\N,\N,0,de 1950 à 1960,Thriller,8.2,179440.0
tt0047296,movie,On the Waterfront,On the Waterfront,0,1954,108,"Crime,Drama,Thriller",36,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Crime,8.1,157783.0
tt0047296,movie,On the Waterfront,On the Waterfront,0,1954,108,"Crime,Drama,Thriller",36,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,8.1,157783.0
tt0047296,movie,On the Waterfront,On the Waterfront,0,1954,108,"Crime,Drama,Thriller",36,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Thriller,8.1,157783.0
tt0047396,movie,Rear Window,Rear Window,0,1954,112,"Mystery,Thriller",67,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Mystery,8.5,499143.0
tt0047396,movie,Rear Window,Rear Window,0,1954,112,"Mystery,Thriller",67,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Thriller,8.5,499143.0
tt0047437,movie,Sabrina,Sabrina,0,1954,113,"Comedy,Drama,Romance",36,FR,\N,\N,\N,0,de 1950 à 1960,Comedy,7.6,67036.0
tt0047437,movie,Sabrina,Sabrina,0,1954,113,"Comedy,Drama,Romance",36,FR,\N,\N,\N,0,de 1950 à 1960,Drama,7.6,67036.0
tt0047437,movie,Sabrina,Sabrina,0,1954,113,"Comedy,Drama,Romance",36,FR,\N,\N,\N,0,de 1950 à 1960,Romance,7.6,67036.0
tt0047478,movie,Seven Samurai,Shichinin no samurai,0,1954,207,"Action,Drama",26,FR,\N,\N,alternative spelling,0,de 1950 à 1960,Action,8.6,350842.0
tt0047478,movie,Seven Samurai,Shichinin no samurai,0,1954,207,"Action,Drama",26,FR,\N,\N,alternative spelling,0,de 1950 à 1960,Drama,8.6,350842.0
tt0047528,movie,La strada,La strada,0,1954,108,Drama,24,FR,\N,\N,\N,0,de 1950 à 1960,Drama,8.0,64525.0
tt0048280,movie,Lady and the Tramp,Lady and the Tramp,0,1955,76,"Adventure,Animation,Comedy",43,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Adventure,7.3,140173.0
tt0048280,movie,Lady and the Tramp,Lady and the Tramp,0,1955,76,"Adventure,Animation,Comedy",43,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Animation,7.3,140173.0
tt0048280,movie,Lady and the Tramp,Lady and the Tramp,0,1955,76,"Adventure,Animation,Comedy",43,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Comedy,7.3,140173.0
tt0048424,movie,The Night of the Hunter,The Night of the Hunter,0,1955,92,"Crime,Drama,Film-Noir",34,FR,\N,\N,\N,0,de 1950 à 1960,Crime,8.0,91784.0
tt0048424,movie,The Night of the Hunter,The Night of the Hunter,0,1955,92,"Crime,Drama,Film-Noir",34,FR,\N,\N,\N,0,de 1950 à 1960,Drama,8.0,91784.0
tt0048424,movie,The Night of the Hunter,The Night of the Hunter,0,1955,92,"Crime,Drama,Film-Noir",34,FR,\N,\N,\N,0,de 1950 à 1960,Film-Noir,8.0,91784.0
tt0048545,movie,Rebel Without a Cause,Rebel Without a Cause,0,1955,111,Drama,55,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,7.6,93207.0
tt0048728,movie,To Catch a Thief,To Catch a Thief,0,1955,106,"Mystery,Romance,Thriller",45,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Mystery,7.4,75613.0
tt0048728,movie,To Catch a Thief,To Catch a Thief,0,1955,106,"Mystery,Romance,Thriller",45,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Romance,7.4,75613.0
tt0048728,movie,To Catch a Thief,To Catch a Thief,0,1955,106,"Mystery,Romance,Thriller",45,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Thriller,7.4,75613.0
tt0049223,movie,Forbidden Planet,Forbidden Planet,0,1956,98,"Adventure,Sci-Fi",10,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Adventure,7.5,50828.0
tt0049223,movie,Forbidden Planet,Forbidden Planet,0,1956,98,"Adventure,Sci-Fi",10,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Sci-Fi,7.5,50828.0
tt0049366,movie,Invasion of the Body Snatchers,Invasion of the Body Snatchers,0,1956,80,"Drama,Horror,Sci-Fi",26,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,7.7,51838.0
tt0049366,movie,Invasion of the Body Snatchers,Invasion of the Body Snatchers,0,1956,80,"Drama,Horror,Sci-Fi",26,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Horror,7.7,51838.0
tt0049366,movie,Invasion of the Body Snatchers,Invasion of the Body Snatchers,0,1956,80,"Drama,Horror,Sci-Fi",26,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Sci-Fi,7.7,51838.0
tt0049406,movie,The Killing,The Killing,0,1956,84,"Crime,Drama,Film-Noir",31,FR,\N,\N,\N,0,de 1950 à 1960,Crime,7.9,92020.0
tt0049406,movie,The Killing,The Killing,0,1956,84,"Crime,Drama,Film-Noir",31,FR,\N,\N,\N,0,de 1950 à 1960,Drama,7.9,92020.0
tt0049406,movie,The Killing,The Killing,0,1956,84,"Crime,Drama,Film-Noir",31,FR,\N,\N,\N,0,de 1950 à 1960,Film-Noir,7.9,92020.0
tt0049470,movie,The Man Who Knew Too Much,The Man Who Knew Too Much,0,1956,120,"Drama,Thriller",21,FR,\N,\N,\N,0,de 1950 à 1960,Drama,7.4,66323.0
tt0049470,movie,The Man Who Knew Too Much,The Man Who Knew Too Much,0,1956,120,"Drama,Thriller",21,FR,\N,\N,\N,0,de 1950 à 1960,Thriller,7.4,66323.0
tt0049730,movie,The Searchers,The Searchers,0,1956,119,"Adventure,Drama,Western",23,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Adventure,7.9,91899.0
tt0049730,movie,The Searchers,The Searchers,0,1956,119,"Adventure,Drama,Western",23,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,7.9,91899.0
tt0049730,movie,The Searchers,The Searchers,0,1956,119,"Adventure,Drama,Western",23,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Western,7.9,91899.0
tt0049833,movie,The Ten Commandments,The Ten Commandments,0,1956,220,"Adventure,Drama,Family",23,FR,\N,\N,\N,0,de 1950 à 1960,Adventure,7.9,73258.0
tt0049833,movie,The Ten Commandments,The Ten Commandments,0,1956,220,"Adventure,Drama,Family",23,FR,\N,\N,\N,0,de 1950 à 1960,Drama,7.9,73258.0
tt0049833,movie,The Ten Commandments,The Ten Commandments,0,1956,220,"Adventure,Drama,Family",23,FR,\N,\N,\N,0,de 1950 à 1960,Family,7.9,73258.0
tt0050083,movie,12 Angry Men,12 Angry Men,0,1957,96,"Crime,Drama",35,FR,\N,\N,alternative spelling,0,de 1950 à 1960,Crime,9.0,805867.0
tt0050083,movie,12 Angry Men,12 Angry Men,0,1957,96,"Crime,Drama",35,FR,\N,\N,alternative spelling,0,de 1950 à 1960,Drama,9.0,805867.0
tt0050212,movie,The Bridge on the River Kwai,The Bridge on the River Kwai,0,1957,161,"Adventure,Drama,War",12,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Adventure,8.2,224507.0
tt0050212,movie,The Bridge on the River Kwai,The Bridge on the River Kwai,0,1957,161,"Adventure,Drama,War",12,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,8.2,224507.0
tt0050212,movie,The Bridge on the River Kwai,The Bridge on the River Kwai,0,1957,161,"Adventure,Drama,War",12,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,War,8.2,224507.0
tt0050613,movie,Throne of Blood,Kumonosu-jô,0,1957,110,"Drama,History",11,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,8.1,53536.0
tt0050613,movie,Throne of Blood,Kumonosu-jô,0,1957,110,"Drama,History",11,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,History,8.1,53536.0
tt0050783,movie,Nights of Cabiria,Le notti di Cabiria,0,1957,110,Drama,25,FR,\N,\N,\N,0,de 1950 à 1960,Drama,8.1,50146.0
tt0050825,movie,Paths of Glory,Paths of Glory,0,1957,88,"Drama,War",54,FR,\N,\N,\N,0,de 1950 à 1960,Drama,8.4,201067.0
tt0050825,movie,Paths of Glory,Paths of Glory,0,1957,88,"Drama,War",54,FR,\N,\N,\N,0,de 1950 à 1960,War,8.4,201067.0
tt0050976,movie,The Seventh Seal,Det sjunde inseglet,0,1957,96,"Drama,Fantasy",10,FR,\N,\N,\N,0,de 1950 à 1960,Drama,8.1,188738.0
tt0050976,movie,The Seventh Seal,Det sjunde inseglet,0,1957,96,"Drama,Fantasy",10,FR,\N,\N,\N,0,de 1950 à 1960,Fantasy,8.1,188738.0
tt0050986,movie,Wild Strawberries,Smultronstället,0,1957,91,"Drama,Romance",41,FR,\N,\N,\N,0,de 1950 à 1960,Drama,8.1,109371.0
tt0050986,movie,Wild Strawberries,Smultronstället,0,1957,91,"Drama,Romance",41,FR,\N,\N,\N,0,de 1950 à 1960,Romance,8.1,109371.0
tt0051201,movie,Witness for the Prosecution,Witness for the Prosecution,0,1957,116,"Crime,Drama,Mystery",38,FR,\N,\N,\N,0,de 1950 à 1960,Crime,8.4,128472.0
tt0051201,movie,Witness for the Prosecution,Witness for the Prosecution,0,1957,116,"Crime,Drama,Mystery",38,FR,\N,\N,\N,0,de 1950 à 1960,Drama,8.4,128472.0
tt0051201,movie,Witness for the Prosecution,Witness for the Prosecution,0,1957,116,"Crime,Drama,Mystery",38,FR,\N,\N,\N,0,de 1950 à 1960,Mystery,8.4,128472.0
tt0051459,movie,Cat on a Hot Tin Roof,Cat on a Hot Tin Roof,0,1958,108,Drama,2,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,7.9,51050.0
tt0052311,movie,Touch of Evil,Touch of Evil,0,1958,95,"Crime,Drama,Film-Noir",50,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Crime,8.0,106524.0
tt0052311,movie,Touch of Evil,Touch of Evil,0,1958,95,"Crime,Drama,Film-Noir",50,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,8.0,106524.0
tt0052311,movie,Touch of Evil,Touch of Evil,0,1958,95,"Crime,Drama,Film-Noir",50,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Film-Noir,8.0,106524.0
tt0052357,movie,Vertigo,Vertigo,0,1958,128,"Mystery,Romance,Thriller",28,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Mystery,8.3,408699.0
tt0052357,movie,Vertigo,Vertigo,0,1958,128,"Mystery,Romance,Thriller",28,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Romance,8.3,408699.0
tt0052357,movie,Vertigo,Vertigo,0,1958,128,"Mystery,Romance,Thriller",28,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Thriller,8.3,408699.0
tt0052561,movie,Anatomy of a Murder,Anatomy of a Murder,0,1959,161,"Drama,Mystery",41,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,8.0,68031.0
tt0052561,movie,Anatomy of a Murder,Anatomy of a Murder,0,1959,161,"Drama,Mystery",41,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Mystery,8.0,68031.0
tt0052618,movie,Ben-Hur,Ben-Hur,0,1959,212,"Adventure,Drama",16,FR,\N,\N,\N,0,de 1950 à 1960,Adventure,8.1,243726.0
tt0052618,movie,Ben-Hur,Ben-Hur,0,1959,212,"Adventure,Drama",16,FR,\N,\N,\N,0,de 1950 à 1960,Drama,8.1,243726.0
tt0053125,movie,North by Northwest,North by Northwest,0,1959,136,"Action,Adventure,Mystery",7,FR,\N,\N,\N,0,de 1950 à 1960,Action,8.3,332938.0
tt0053125,movie,North by Northwest,North by Northwest,0,1959,136,"Action,Adventure,Mystery",7,FR,\N,\N,\N,0,de 1950 à 1960,Adventure,8.3,332938.0
tt0053125,movie,North by Northwest,North by Northwest,0,1959,136,"Action,Adventure,Mystery",7,FR,\N,\N,\N,0,de 1950 à 1960,Mystery,8.3,332938.0
tt0053198,movie,The 400 Blows,Les quatre cents coups,0,1959,99,"Crime,Drama",1,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Crime,8.1,121254.0
tt0053198,movie,The 400 Blows,Les quatre cents coups,0,1959,99,"Crime,Drama",1,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,8.1,121254.0
tt0053221,movie,Rio Bravo,Rio Bravo,0,1959,141,"Drama,Western",9,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Drama,8.0,64462.0
tt0053221,movie,Rio Bravo,Rio Bravo,0,1959,141,"Drama,Western",9,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Western,8.0,64462.0
tt0053285,movie,Sleeping Beauty,Sleeping Beauty,0,1959,75,"Adventure,Animation,Family",35,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Adventure,7.2,153040.0
tt0053285,movie,Sleeping Beauty,Sleeping Beauty,0,1959,75,"Adventure,Animation,Family",35,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Animation,7.2,153040.0
tt0053285,movie,Sleeping Beauty,Sleeping Beauty,0,1959,75,"Adventure,Animation,Family",35,FR,\N,imdbDisplay,\N,0,de 1950 à 1960,Family,7.2,153040.0
tt0053291,movie,Some Like It Hot,Some Like It Hot,0,1959,121,"Comedy,Music,Romance",15,FR,\N,\N,\N,0,de 1950 à 1960,Comedy,8.2,271775.0
tt0053291,movie,Some Like It Hot,Some Like It Hot,0,1959,121,"Comedy,Music,Romance",15,FR,\N,\N,\N,0,de 1950 à 1960,Music,8.2,271775.0
tt0053291,movie,Some Like It Hot,Some Like It Hot,0,1959,121,"Comedy,Music,Romance",15,FR,\N,\N,\N,0,de 1950 à 1960,Romance,8.2,271775.0
tt0053472,movie,Breathless,À bout de souffle,0,1960,90,"Crime,Drama",14,FR,\N,imdbDisplay,\N,0,de 1960 à 1970,Crime,7.7,84131.0
tt0053472,movie,Breathless,À bout de souffle,0,1960,90,"Crime,Drama",14,FR,\N,imdbDisplay,\N,0,de 1960 à 1970,Drama,7.7,84131.0
tt0053604,movie,The Apartment,The Apartment,0,1960,125,"Comedy,Drama,Romance",31,FR,\N,\N,\N,0,de 1960 à 1970,Comedy,8.3,185452.0
tt0053604,movie,The Apartment,The Apartment,0,1960,125,"Comedy,Drama,Romance",31,FR,\N,\N,\N,0,de 1960 à 1970,Drama,8.3,185452.0
tt0053604,movie,The Apartment,The Apartment,0,1960,125,"Comedy,Drama,Romance",31,FR,\N,\N,\N,0,de 1960 à 1970,Romance,8.3,185452.0
tt0053779,movie,La Dolce Vita,La dolce vita,0,1960,174,"Comedy,Drama",23,FR,\N,alternative,\N,0,de 1960 à 1970,Comedy,8.0,75085.0
tt0053779,movie,La Dolce Vita,La dolce vita,0,1960,174,"Comedy,Drama",23,FR,\N,alternative,\N,0,de 1960 à 1970,Drama,8.0,75085.0
tt0054047,movie,The Magnificent Seven,The Magnificent Seven,0,1960,128,"Action,Adventure,Drama",21,FR,\N,imdbDisplay,\N,0,de 1960 à 1970,Action,7.7,97580.0
tt0054047,movie,The Magnificent Seven,The Magnificent Seven,0,1960,128,"Action,Adventure,Drama",21,FR,\N,imdbDisplay,\N,0,de 1960 à 1970,Adventure,7.7,97580.0
tt0054047,movie,The Magnificent Seven,The Magnificent Seven,0,1960,128,"Action,Adventure,Drama",21,FR,\N,imdbDisplay,\N,0,de 1960 à 1970,Drama,7.7,97580.0
tt0054215,movie,Psycho,Psycho,0,1960,109,"Horror,Mystery,Thriller",28,FR,\N,imdbDisplay,\N,0,de 1960 à 1970,Horror,8.5,682674.0
tt0054215,movie,Psycho,Psycho,0,1960,109,"Horror,Mystery,Thriller",28,FR,\N,imdbDisplay,\N,0,de 1960 à 1970,Mystery,8.5,682674.0
tt0054215,movie,Psycho,Psycho,0,1960,109,"Horror,Mystery,Thriller",28,FR,\N,imdbDisplay,\N,0,de 1960 à 1970,Thriller,8.5,682674.0
tt0054331,movie,Spartacus,Spartacus,0,1960,197,"Adventure,Biography,Drama",35,FR,\N,\N,\N,0,de 1960 à 1970,Adventure,7.9,137732.0
tt0054331,movie,Spartacus,Spartacus,0,1960,197,"Adventure,Biography,Drama",35,FR,\N,\N,\N,0,de 1960 à 1970,Biography,7.9,137732.0
tt0054331,movie,Spartacus,Spartacus,0,1960,197,"Adventure,Biography,Drama",35,FR,\N,\N,\N,0,de 1960 à 1970,Drama,7.9,137732.0
tt0054698,movie,Breakfast at Tiffany's,Breakfast at Tiffany's,0,1961,115,"Comedy,Drama,Romance",45,FR,\N,imdbDisplay,\N,0,de 1960 à 1970,Comedy,7.6,184618.0
tt0054698,movie,Breakfast at Tiffany's,Breakfast at Tiffany's,0,1961,115,"Comedy,Drama,Romance",45,FR,\N,imdbDisplay,\N,0,de 1960 à 1970,Drama,7.6,184618.0
tt0054698,movie,Breakfast at Tiffany's,Breakfast at Tiffany's,0,1961,115,"Comedy,Drama,Romance",45,FR,\N,imdbDisplay,\N,0,de 1960 à 1970,Romance,7.6,184618.0
tt0054953,movie,The Guns of Navarone,The Guns of Navarone,0,1961,158,"Action,Adventure,Drama",8,FR,\N,imdbDisplay,\N,0,de 1960 à 1970,Action,7.5,52855.0
tt0054953,movie,The Guns of Navarone,The Guns of Navarone,0,1961,158,"Action,Adventure,Drama",8,FR,\N,imdbDisplay,\N,0,de 1960 à 1970,Adventure,7.5,52855.0
tt0054953,movie,The Guns of Navarone,The Guns of Navarone,0,1961,158,"Action,Adventure,Drama",8,FR,\N,imdbDisplay,\N,0,de 1960 à 1970,Drama,7.5,52855.0
tt0054997,movie,The Hustler,The Hustler,0,1961,134,"Drama,Sport",1,FR,\N,imdbDisplay,\N,0,de 1960 à 1970,Drama,8.0,83807.0
tt0054997,movie,The Hustler,The Hustler,0,1961,134,"Drama,Sport",1,FR,\N,imdbDisplay,\N,0,de 1960 à 1970,Sport,8.0,83807.0
tt0055031,movie,Judgment at Nuremberg,Judgment at Nuremberg,0,1961,179,"Drama,War",39,FR,\N,\N,\N,0,de 1960 à 1970,Drama,8.3,79313.0
tt0055031,movie,Judgment at Nuremberg,Judgment at Nuremberg,0,1961,179,"Drama,War",39,FR,\N,\N,\N,0,de 1960 à 1970,War,8.3,79313.0
tt0055254,movie,One Hundred and One Dalmatians,One Hundred and One Dalmatians,0,1961,79,"Adventure,Animation,Comedy",42,FR,\N,\N,\N,0,de 1960 à 1970,Adventure,7.3,172762.0
tt0055254,movie,One Hundred and One Dalmatians,One Hundred and One Dalmatians,0,1961,79,"Adventure,Animation,Comedy",42,FR,\N,\N,\N,0,de 1960 à 1970,Animation,7.3,172762.0
tt0055254,movie,One Hundred and One Dalmatians,One Hundred and One Dalmatians,0,1961,79,"Adventure,Animation,Comedy",42,FR,\N,\N,\N,0,de 1960 à 1970,Comedy,7.3,172762.0
